Number	Time	Temperature
  1163	   67669	50.1
  1164	   67719	50.1
  1165	   67773	50.1
  1166	   67823	50.1
  1167	   67870	50.1
  1168	   67919	50.1
  1169	   67969	50.1
  1170	   68020	50.1
  1171	   68069	50.1
  1172	   68119	50.1
  1173	   68169	50.1
  1174	   68220	50.1
  1175	   68270	49.9
  1176	   68319	49.9
  1177	   68369	49.9
  1178	   68420	49.9
  1179	   68469	49.9
  1180	   68523	49.8
  1181	   68570	49.9
  1182	   68619	49.9
  1183	   68669	49.9
  1184	   68725	49.9
  1185	   68769	49.9
  1186	   68820	49.9
  1187	   68869	50.1
  1188	   68919	50.1
  1189	   68969	50.1
  1190	   69020	50.1
  1191	   69069	50.1
  1192	   69119	50.1
  1193	   69169	50.1
  1194	   69221	50.1
  1195	   69269	50.1
  1196	   69319	50.1
  1197	   69369	50.1
  1198	   69419	50.1
  1199	   69469	50.1
  1200	   69519	50.1
  1201	   69569	49.9
  1202	   69619	49.9
  1203	   69670	49.9
  1204	   69719	49.8
  1205	   69769	49.8
  1206	   69819	49.8
  1207	   69869	49.8
  1208	   69926	49.8
  1209	   69974	49.8
  1210	   70020	49.8
  1211	   70069	49.9
  1212	   70120	49.9
  1213	   70169	50.1
  1214	   70219	50.1
  1215	   70269	50.1
  1216	   70319	50.1
  1217	   70369	50.1
  1218	   70419	50.1
  1219	   70469	50.1
  1220	   70519	50.1
  1221	   70569	50.1
  1222	   70619	50.1
  1223	   70669	50.1
  1224	   70720	49.9
  1225	   70770	49.9
  1226	   70820	49.9
  1227	   70870	49.9
  1228	   70920	49.9
  1229	   70978	49.8
  1230	   71024	49.9
  1231	   71070	49.9
  1232	   71120	49.9
  1233	   71170	50.1
  1234	   71220	50.1
  1235	   71270	49.8
  1236	   71320	50.1
  1237	   71370	50.1
  1238	   71420	50.1
  1239	   71470	50.1
  1240	   71522	50.1
  1241	   71580	50.1
  1242	   71628	50.1
  1243	   71674	50.1
